Price,Area,Bedrooms,Bathrooms,Property_Type,Furnishing,Latitude,Longitude,Locality,Nearest_Hospital_km,Nearest_School_km,Nearest_Metro_km,Nearest_Bus_Stop_km,Nearest_Park_km,Nearest_Mall_km,Crime_Rate,Population_Density,Literacy_Rate,Household_Count,AQI,PM2.5,PM10,Price_Per_Sqft,Price_Per_Sqft_Outlier,Price_Tier,Is_Well_Connected,Amenity_Access_Score,Price_vs_Locality_Median_Pct,Price_Outlier,price_per_sqft,price_per_bhk,price_per_bathroom,area_per_bhk,bhk_bathroom_ratio,log_price,log_area,distance_to_city_center,distance_to_major_transit,distance_to_railway,distance_to_metro_station,locality_median_price,locality_mean_price,locality_listing_count,locality_price_std,locality_median_area,area_x_distance,nearest_upcoming_infra_km,infra_completion_status,months_since_milestone,nearest_infra_name,predicted_price,fair_price_score,fair_price_label,price_difference,price_difference_pct,affordability_index,investment_score
9000000,565,1,2,Apartment,Unfurnished,19.01773453,72.86863708,Wadala,2.7982887929340388,0.7493922612303581,9.629544565455037,1.375122125527077,1.1429664167810245,6.946336575593662,306.4516129032258,28830.58368133865,91.86751465452676,850000.0,133.22526628555502,67.35930769718813,118.7883774181232,15929.20353982301,False,Mid-Range,0,17.8,-44.6,False,15929.20353982301,9000000.0,4500000.0,565.0,0.5,16.012735246411598,6.338594078203183,9.340187278661157,2.190523416553532,2.190523416553532,8.340134872501027,29800000.0,31105857.77227723,101,18180589.665128328,977.0,5277.205812443553,5.03,Under Construction,23.6,Mumbai Metro Line 3 (Colaba-Bandra-SEEPZ),12221377.457015395,135.8,Underpriced,3221377.457015395,35.8,4.2,78.7
15000000,657,2,2,Apartment,Unfurnished,19.11766434,72.90388489,Powai,5.583938181239664,0.6728926158404912,8.27048530800414,0.5904460873738578,1.933349461391344,4.500449790862358,162.5668449197861,20264.66595380648,90.33245215823445,2100000.0,136.14225594948286,58.35157403474159,105.32504278656695,22831.0502283105,False,Premium,0,21.9,-12.8,False,22831.0502283105,7500000.0,7500000.0,328.5,1.0,16.52356082573315,6.489204931325317,21.043499339763848,6.001703046071042,5.632816693707506,3.0139274444160793,30500000.0,38755714.28571428,105,25544863.73396446,1210.0,13825.579066224847,1.83,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),18310823.66846018,122.1,Underpriced,3310823.668460179,22.1,3.0,77.8
6900000,358,1,2,Apartment,Unfurnished,19.06366539,72.9030304,Chembur,3.732161000258188,1.9523689145373049,10.080586325756762,0.9624319574260558,4.69628342177207,10.28772428444939,162.5668449197861,18985.92818334089,90.45623699444502,2100000.0,129.56067276893015,67.27688181197456,112.30833415918022,19273.743016759778,False,Mid-Range,0,8.2,-14.5,False,19273.743016759778,6900000.0,3450000.0,358.0,0.5,15.747032114495013,5.883322388488279,15.495454709186479,6.683331750476631,2.6747561765162042,2.581655403064757,18400000.0,28266655.789473683,171,30541086.434238162,884.0,5547.37278588876,3.68,Under Construction,23.6,Mumbai Metro Line 3 (Colaba-Bandra-SEEPZ),7505479.784241153,108.8,Below Market,605479.7842411529,8.8,1.7,74.6
30295600,1567,3,3,Apartment,Unfurnished,19.08260918,72.91096497,Ghatkopar,5.829855940891716,0.5728731429421046,8.856519134160521,0.7598666732153587,4.414534725133208,8.422870838740707,162.5668449197861,18279.21936158267,91.3932783852154,2100000.0,129.40196815545607,71.0902438780083,105.86868706044812,19333.50350989152,False,Luxury,0,17.9,-11.6,False,19333.503509891514,10098533.333333334,10098533.333333334,522.3333333333334,1.0,17.22651307842159,7.357556200910353,17.75121701308993,7.903442408551888,3.4988279594519134,0.4853078782045648,16500000.0,18374323.98,50,10211664.076766899,746.0,27816.157059511923,2.53,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),32878897.063061297,108.5,Below Market,2583297.063061297,8.5,3.2,74.8
28500000,1200,3,3,Apartment,Unfurnished,19.16493607,72.95850372,Mulund,1.5099600132311513,1.5694415409828415,4.849559979845525,0.9497269758700236,2.2886936682778702,7.559778951116053,162.5668449197861,21322.916888295866,90.15265842747505,2100000.0,130.47716835102625,68.16865064296718,98.8689526012326,23750.0,False,Luxury,0,15.1,20.3,False,23750.0,9500000.0,9500000.0,400.0,1.0,17.1654146803266,7.0909098220799835,28.175119767487676,2.957654551628747,2.957654551628747,10.200637708098798,17750000.0,19950149.18032787,122,10494687.416236056,853.0,33810.14372098521,6.15,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),26971943.511330403,94.6,Above Market,-1528056.4886695966,-5.4,2.3,68.8
14500000,500,1,2,Apartment,Semi-Furnished,19.10805511,72.85826874,Andheri,4.429332285674019,0.6263319614233327,4.132823224838333,0.4019711485677663,2.491931952727348,6.044449924202255,162.5668449197861,21603.9617573849,89.47686690372095,2100000.0,126.84977185353615,62.27532413074529,101.9497089574997,29000.0,False,Premium,1,27.1,16.0,False,29000.0,14500000.0,7250000.0,500.0,0.5,16.489659276356317,6.2166061010848646,18.861594749190612,1.768776887191937,4.524733055097455,0.15136752271915213,22500000.0,30097510.591639873,311,25834974.450982578,945.0,9430.797374595306,5.03,Completed,29.6,Mumbai Metro Line 7 (Dahisar E-Andheri E),12199498.283647232,84.1,Overpriced,-2300501.7163527682,-15.9,2.8,48.3
90000000,6500,6,6,Villa,Unfurnished,19.23698616,73.05049896,Thane,1.514167492336805,1.4238381186073612,2.653514583066996,1.121787563805161,4.649491595663143,3.864427415583244,106.3063063063063,10853.158161377458,88.5957292542003,2400000.0,133.29278073641282,55.54993514367799,107.9646251606642,13846.153846153846,False,Luxury,0,15.1,0.2,False,13846.153846153846,15000000.0,15000000.0,1083.3333333333333,1.0,18.31532023940565,8.77971129020447,40.030249297481504,9.686520643364675,8.954929296378513,22.432075285771436,12100000.0,14701681.963855421,581,11855946.840707226,900.0,260196.62043362978,17.77,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),46409925.52753819,51.6,Overpriced,-43590074.47246181,-48.4,4.4,52.4
32500000,1200,3,3,Apartment,Furnished,19.04792976,72.91957092,Deonar,3.476043219308087,1.9807392429529416,10.821703423862855,1.3166396442083736,2.302468541081927,8.777810583461095,162.5668449197861,18766.64867209677,87.79449326846593,2100000.0,151.344398666098,68.2850251199751,106.54538718236856,27083.33333333333,False,Luxury,0,8.2,5.0,False,27083.333333333332,10833333.333333334,10833333.333333334,400.0,1.0,17.296750678069195,7.0909098220799835,14.923032910392298,8.254724916551947,5.034850917551108,4.42237307045089,28900000.0,37457894.7368421,19,25819594.53570687,1150.0,17907.639492470757,5.67,Under Construction,23.6,Mumbai Metro Line 3 (Colaba-Bandra-SEEPZ),33551598.585863713,103.2,Fairly Priced,1051598.5858637132,3.2,1.1,72.2
23800000,890,2,2,Apartment,Unfurnished,19.21343422,72.87598419,Kandivali,3.5813089976910986,0.3604551183333814,5.413259727908403,0.3876916781129532,3.994612742444843,4.155957186103665,162.5668449197861,19304.93276242938,89.63718010849067,2100000.0,128.07224173074047,69.37488219904466,106.3003988032467,26741.573033707864,False,Luxury,1,33.5,35.4,False,26741.573033707864,11900000.0,11900000.0,445.0,1.0,16.98519618065851,6.792344427470809,30.72273337160429,2.6493389286438984,10.906468082231685,10.59888774796458,15000000.0,17766811.197492164,319,11252444.426703904,758.0,27343.232700727818,5.19,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),17783741.729947194,74.7,Overpriced,-6016258.270052806,-25.3,4.0,46.5
17000000,819,2,2,Apartment,Semi-Furnished,19.11166382,72.92677307,Vikhroli,5.257666740838117,2.0784127037865288,6.014500482917669,0.8470149032465846,1.1473791518822376,6.355644303595939,162.5668449197861,19654.17592868551,88.06732157615129,2100000.0,140.02837625090405,56.9836425039377,104.57584040462338,20757.02075702076,False,Premium,0,14.2,-5.7,False,20757.020757020757,8500000.0,8500000.0,409.5,1.0,16.648723960844016,6.709304340258298,21.383746052299447,8.449638330812267,6.606597149979451,3.411855340370924,14900000.0,20946190.944055945,143,16464591.481889492,718.0,17513.28801683325,1.44,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),17668576.0384784,103.9,Fairly Priced,668576.0384784006,3.9,2.4,74.7
8200000,600,1,2,Apartment,Unfurnished,19.16987991,72.85462189,Borivali,0.5661696407567332,1.8536392606535868,7.259338318620405,0.6784380854531473,2.236681469558816,2.540785060524453,162.5668449197861,23083.733611497883,90.7095550495506,2100000.0,128.14522196177737,60.96875390195133,104.70582886091849,13666.666666666666,False,Mid-Range,0,26.0,-36.0,False,13666.666666666666,8200000.0,4100000.0,600.0,0.5,15.919644834185693,6.398594934535208,25.662536109937555,5.63992338862544,11.125860944160065,5.262189316419153,16150000.0,22296926.05102041,196,17729875.81262337,855.0,15397.521665962533,2.12,Completed,29.6,Mumbai Metro Line 7 (Dahisar E-Andheri E),9978271.965889202,121.7,Underpriced,1778271.9658892024,21.7,7.2,57.4
40000000,1050,2,2,Apartment,Furnished,19.02405548,72.83865356,Dadar,2.718827505546046,2.407336753459344,7.324831014410799,0.3860240359249268,1.2600285453493345,6.119408139353218,306.4516129032258,30104.77933876706,92.56407581716935,850000.0,148.71011232993106,72.22196348906287,115.00907093446648,38095.23809523809,False,Luxury,1,22.7,-16.7,False,38095.23809523809,20000000.0,20000000.0,525.0,1.0,17.50439003707821,6.957497370876951,9.374648125011262,1.1867283037983258,1.1867283037983258,8.882442290224553,50000000.0,55233333.37037037,27,28870773.028960336,950.0,9843.380531261826,4.03,Under Construction,25.8,Mumbai-Ahmedabad High Speed Rail (Bullet Train),41984345.21605465,105.0,Fairly Priced,1984345.2160546482,5.0,1.6,73.3
20800000,790,2,2,Apartment,Unfurnished,19.20855713,72.87438202,Kandivali,3.118089125431862,0.9061252160956704,5.354070992164452,0.594599712506563,3.7610448561206256,3.7068091353405928,162.5668449197861,18816.5519293232,89.80459540214699,2100000.0,130.8275387688357,67.8764616278209,113.66914092039993,26329.113924050635,False,Luxury,0,19.4,33.3,False,26329.113924050635,10400000.0,10400000.0,395.0,1.0,16.85046359274847,6.673297967767654,30.16248257828974,2.9177805998370796,10.93121929763972,10.0355338580537,15000000.0,17766811.197492164,319,11252444.426703904,758.0,23828.361236848894,4.75,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),17257817.48614907,83.0,Overpriced,-3542182.513850931,-17.0,2.3,48.3
65000000,1600,3,4,Apartment,Semi-Furnished,19.0134201,72.83069611,Prabhadevi,2.077593101573261,2.2364665088482885,8.146784486116529,0.8836147265899779,1.2313984368789537,4.809053062588234,306.4516129032258,28001.74487715043,89.10914889406988,850000.0,131.43977692146603,64.06221793508384,115.02179614645613,40625.0,False,Luxury,0,15.6,-15.4,False,40625.0,21666666.666666668,16250000.0,533.3333333333334,0.75,17.989897843244528,7.3783837129967145,8.201751809535198,1.8628701449189307,1.8628701449189307,10.27796512069144,65000000.0,84004000.0,25,56818992.423308596,1350.0,13122.802895256316,5.25,Under Construction,25.8,Mumbai-Ahmedabad High Speed Rail (Bullet Train),79737755.63724941,122.7,Underpriced,14737755.63724941,22.7,1.1,75.8
33000000,760,2,2,Apartment,Unfurnished,19.00339317,72.84760284,Parel,4.1697287455030425,1.749402659586769,9.805879275251662,0.1744275402531457,1.5479225096905205,4.340146614720744,306.4516129032258,29032.63371562143,91.08820498901004,850000.0,138.53871643020827,69.46219491628027,104.23442669696972,43421.05263157895,False,Luxury,1,35.2,19.6,False,43421.05263157895,16500000.0,16500000.0,380.0,1.0,17.312018149733785,6.634633357861686,7.184851995877212,1.602100493300382,1.602100493300382,10.578172067335302,37750000.0,40770800.0,22,21117233.404293958,983.5,5460.487516866681,5.9,Completed,27.5,Mumbai Coastal Road (South),31092491.06126631,94.2,Above Market,-1907508.9387336895,-5.8,2.3,49.7
9500000,1050,2,2,Apartment,Semi-Furnished,19.26681328,72.97154999,Thane,7.0264769400979645,0.934011298199304,4.159484936704856,2.063662876868452,4.243194287772705,5.200602584470831,106.3063063063063,11341.311927847912,88.46181035689989,2400000.0,137.74589261594787,50.3118200236278,96.30389642757012,9047.619047619048,False,Mid-Range,0,9.3,-34.5,False,9047.619047619048,4750000.0,4750000.0,525.0,1.0,16.066802461833923,6.957497370876951,39.07116804005861,8.996584363198913,8.996584363198913,20.665990878400706,12100000.0,14701681.963855421,581,11855946.840707226,900.0,41024.72644206154,13.68,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),10222106.390710983,107.6,Below Market,722106.3907109834,7.6,5.0,65.8
5400000,650,1,1,Apartment,Semi-Furnished,19.26090813,72.97863007,Thane,6.040456613834164,0.4265227427247983,4.142727588807652,1.4152630677631497,5.233062866094311,5.950051237315216,106.3063063063063,9798.863993042518,86.21239448088748,2400000.0,110.06310912179244,60.28133379102928,92.1045159209679,8307.692307692309,False,Budget,0,18.3,-39.9,False,8307.692307692309,5400000.0,5400000.0,650.0,1.0,15.501909696719672,6.478509642208569,38.743576120274035,8.335083391134988,8.335083391134988,20.451255637823156,12100000.0,14701681.963855421,581,11855946.840707226,900.0,25183.32447817812,13.58,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),6252201.424312141,115.8,Underpriced,852201.4243121408,15.8,9.2,67.4
10000000,1050,2,2,Apartment,Furnished,19.26823997,72.9621048,Thane,6.626818349920878,1.9344424300677128,4.065459772850608,2.092249987448505,3.394697416322637,5.0654540772394965,106.3063063063063,10654.609236013175,89.3719574024263,2400000.0,119.17699080122026,61.11819843947791,97.7990368545817,9523.809523809525,False,Mid-Range,0,5.9,-31.1,False,9523.809523809523,5000000.0,5000000.0,525.0,1.0,16.118095750958314,6.957497370876951,38.86809299665104,9.255398276516496,9.255398276516496,20.369391613168666,12100000.0,14701681.963855421,581,11855946.840707226,900.0,40811.49764648359,13.3,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),10757534.511931866,107.6,Below Market,757534.5119318664,7.6,3.6,66.0
3200000,580,1,2,Apartment,Furnished,19.43159485,72.8097229,Nala Sopara,4.608916187812427,2.029529877502812,6.579824509303919,1.0415958107829564,1.068354208783575,5.94828279096975,143.81270903010034,1061.1071021119358,78.61617887587175,550000.0,102.3323088970566,57.24723287407788,96.82559364558432,5517.241379310345,False,Budget,0,13.5,4.8,False,5517.241379310345,3200000.0,1600000.0,580.0,0.5,14.978661680269907,6.364750756851911,54.752055339970354,23.08220129574016,32.39059827541517,33.31180223285268,3500000.0,4066006.756756757,74,1411913.6823446667,655.0,31756.192097182804,27.45,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),3749536.927503543,117.2,Underpriced,549536.927503543,17.2,10.2,38.3
10400000,1145,2,2,Apartment,Semi-Furnished,19.06832314,73.08428192,Kharghar,2.373922600866341,1.107816789979084,12.450822405193474,0.5399774722370474,0.975735036885075,8.421821068899417,215.3846153846154,1744.4181988894838,81.0600296442069,520000.0,129.00619079792867,49.136160024088696,90.50916082609884,9082.96943231441,False,Mid-Range,0,23.3,-8.2,False,9082.96943231441,5200000.0,5200000.0,572.5,1.0,16.15731646026544,7.044032897274685,29.80514265892368,8.879526122434337,9.44502655707703,18.58039504375963,11800000.0,13188512.685393259,267,7303674.783734456,1175.0,34126.88834446761,6.86,Under Construction,30.8,Navi Mumbai Metro Line 1 (Belapur-Pendhar),9936145.075866958,95.5,Fairly Priced,-463854.9241330419,-4.5,9.0,68.7
102957600,3500,4,3,Apartment,Semi-Furnished,19.00061417,72.83828735,Parel,3.5426792991373683,2.3034927424766334,9.211061217491691,1.1113662419601091,0.6050384213819461,3.6147173327805535,306.4516129032258,25776.076570020523,90.3039592470801,850000.0,131.83110043359014,66.86072256558076,116.603130523246,29416.457142857143,False,Luxury,0,18.3,-19.0,False,29416.457142857143,25739400.0,34319200.0,875.0,1.3333333333333333,18.44982782066989,8.160803920954665,6.76857645715496,2.1568456736126826,2.1568456736126826,11.283088324191725,37750000.0,40770800.0,22,21117233.404293958,983.5,23690.01760004236,5.04,Completed,27.5,Mumbai Coastal Road (South),105141360.68436858,102.1,Fairly Priced,2183760.6843685806,2.1,2.0,51.8
3300000,650,1,1,Apartment,Semi-Furnished,19.41880035,72.80810547,Nala Sopara,3.619456273129516,0.6774056675229699,7.816654635801157,1.1470197081574378,2.2735152866156185,6.627516356042822,143.81270903010034,1260.9128080404332,80.63209795035947,550000.0,104.27094691109868,46.60013593326917,90.50964098777106,5076.923076923077,False,Budget,0,16.2,-3.5,False,5076.923076923077,3300000.0,3300000.0,650.0,1.0,15.009433329466965,6.478509642208569,53.3400560876212,21.73369754556797,31.29595538731312,31.894228533791377,3500000.0,4066006.756756757,74,1411913.6823446667,655.0,34671.03645695378,26.05,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),3401145.6230084635,103.1,Fairly Priced,101145.62300846353,3.1,13.2,36.7
20800000,700,2,2,Apartment,Unfurnished,19.21019173,72.87377167,Kandivali,3.173744048904214,0.7390588578070747,5.478998957729266,0.5774518953789942,3.92419185648128,3.754912791307804,162.5668449197861,21328.474487586933,88.35165695060249,2100000.0,143.30325163822522,60.16683039780005,95.1009698225612,29714.28571428572,False,Luxury,0,21.2,50.5,False,29714.285714285714,10400000.0,10400000.0,350.0,1.0,16.85046359274847,6.55250788703459,30.33400252854593,2.7375811657372386,11.036449288726072,10.174973007213957,15000000.0,17766811.197492164,319,11252444.426703904,758.0,21233.80176998215,4.79,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),16294065.076894678,78.3,Overpriced,-4505934.923105322,-21.7,2.1,47.4
25500000,985,3,3,Apartment,Unfurnished,19.21019745,72.87376404,Kandivali,3.1735023825039046,0.7386364367175176,5.479978822592435,0.5780612965248488,3.925214724462996,3.754626674460913,162.5668449197861,21429.28022146081,90.32822071469926,2100000.0,138.09797063909411,70.56846456795057,111.46603740258536,25888.324873096448,False,Luxury,0,21.2,31.1,False,25888.324873096448,8500000.0,8500000.0,328.3333333333333,1.0,17.05418904934434,6.893656354602635,30.334526637966366,2.736575863084891,11.037381212139282,10.175230714342836,15000000.0,17766811.197492164,319,11252444.426703904,758.0,29879.50873839687,4.79,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),25720541.55222503,100.9,Fairly Priced,220541.55222503096,0.9,2.5,51.6
13500000,1261,2,2,Apartment,Semi-Furnished,19.04730034,73.06990051,Kharghar,1.466959994654073,1.4351415010062678,12.646139385498952,1.6522884115931988,2.160130767560451,6.169894243780465,215.3846153846154,1627.586031805777,81.42373554406477,520000.0,109.57922635357149,48.29916593260812,85.27709549649246,10705.78905630452,False,Premium,0,11.9,8.2,False,10705.78905630452,6750000.0,6750000.0,630.5,1.0,16.41820031748273,7.140453043101158,27.39098658448479,8.030357114264966,8.1541298224963,17.50788598184687,11800000.0,13188512.685393259,267,7303674.783734456,1175.0,34540.034083035316,4.14,Under Construction,30.8,Navi Mumbai Metro Line 1 (Belapur-Pendhar),13886541.406377964,102.9,Fairly Priced,386541.4063779637,2.9,5.0,72.1
8000000,850,2,2,Apartment,Semi-Furnished,19.2271328,72.99668121,Thane,2.264021535711419,0.642984754683602,2.351247262324354,1.2760715758654153,3.978031281773825,9.59078998906834,106.3063063063063,10794.162885796586,89.10807246236152,2400000.0,112.05661073267082,63.51874705768984,94.97946588175162,9411.764705882351,False,Mid-Range,0,17.8,-31.9,False,9411.764705882353,4000000.0,4000000.0,425.0,1.0,15.894952224644102,6.7464121285733745,36.161854266296075,5.076723400038147,5.076723400038147,18.19403586404476,12100000.0,14701681.963855421,581,11855946.840707226,900.0,30737.576126351665,12.34,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),12740648.142829511,159.3,Underpriced,4740648.142829511,59.3,7.8,76.4
